id,raw_x,raw_y,refined_x,refined_y,ra_deg,dec_deg,ra_hms,dec_dms,peak_adu,dao_flux,net_flux,flux_err,snr,mag_inst,mag_inst_err,mag_calibrated,mag_calibrated_err
Auto_1641,2961.19,1981.53,2961.22,1981.43,,,,,50.0,702.000,982.694,187.980,5.23,-7.481,0.208,15.918,0.208
Auto_1642,691.44,3182.14,691.42,3182.12,,,,,80.0,697.000,936.808,188.001,4.98,-7.429,0.218,15.970,0.218
Auto_1643,3259.31,3260.51,3259.39,3260.51,,,,,63.0,696.000,876.777,187.724,4.67,-7.357,0.232,16.042,0.232
Auto_1644,6152.30,2477.56,6152.54,2477.59,,,,,52.0,695.000,777.204,188.856,4.12,-7.226,0.264,16.173,0.264
Auto_1645,1055.91,2363.86,1055.93,2363.85,,,,,82.0,695.000,883.149,187.441,4.71,-7.365,0.230,16.034,0.230
Auto_1646,1371.12,3008.76,1371.18,3008.77,,,,,81.0,694.000,959.145,187.650,5.11,-7.455,0.212,15.944,0.212
Auto_1647,3744.03,2329.94,3744.14,2329.97,,,,,57.0,692.000,839.477,188.286,4.46,-7.310,0.244,16.089,0.244
Auto_1648,3185.63,53.64,3185.61,53.58,,,,,65.0,692.000,898.368,188.925,4.76,-7.384,0.228,16.015,0.228
Auto_1649,2623.87,3366.09,2623.98,3366.09,,,,,69.0,691.000,1027.107,187.363,5.48,-7.529,0.198,15.870,0.198
Auto_1650,1482.66,3817.74,1482.58,3817.70,,,,,74.0,690.000,959.460,187.637,5.11,-7.455,0.212,15.944,0.212
Auto_1651,2937.50,1449.72,2937.54,1449.72,,,,,57.0,689.000,939.314,187.876,5.00,-7.432,0.217,15.967,0.217
Auto_1652,2670.77,2274.37,2670.79,2274.37,,,,,58.0,689.000,942.339,188.344,5.00,-7.436,0.217,15.963,0.217
Auto_1653,5648.73,3899.24,5648.89,3899.45,,,,,68.0,687.000,875.235,188.067,4.65,-7.355,0.233,16.044,0.233
Auto_1654,5838.24,3735.50,5838.30,3735.60,,,,,54.0,686.000,740.891,189.588,3.91,-7.174,0.278,16.225,0.278
Auto_1655,4600.07,2409.08,4600.22,2408.76,,,,,52.0,685.000,793.546,188.767,4.20,-7.249,0.258,16.150,0.258
Auto_1656,2649.39,1303.56,2649.32,1303.56,,,,,50.0,685.000,883.075,187.592,4.71,-7.365,0.231,16.034,0.231
Auto_1657,589.34,2955.51,589.21,2955.47,,,,,67.0,684.000,884.069,187.558,4.71,-7.366,0.230,16.033,0.230
Auto_1658,6097.30,4012.43,6097.36,4012.57,,,,,58.0,682.000,706.361,189.792,3.72,-7.123,0.292,16.276,0.292
Auto_1659,5966.28,3635.77,5966.44,3635.75,,,,,54.0,681.000,691.343,188.619,3.67,-7.099,0.296,16.300,0.296
Auto_1660,4167.55,833.49,4167.78,833.50,,,,,52.0,678.000,802.394,188.529,4.26,-7.261,0.255,16.138,0.255
Auto_1661,3671.05,312.69,3671.03,312.70,,,,,59.0,677.000,898.370,188.547,4.76,-7.384,0.228,16.015,0.228
Auto_1662,4740.31,4090.14,4740.50,4090.27,,,,,66.0,677.000,842.377,188.816,4.46,-7.314,0.243,16.085,0.243
Auto_1663,4350.69,991.84,4350.89,991.96,,,,,45.0,675.000,835.531,189.392,4.41,-7.305,0.246,16.094,0.246
Auto_1664,2429.92,3047.94,2429.97,3047.93,,,,,77.0,674.000,979.509,187.159,5.23,-7.478,0.207,15.921,0.207
Auto_1665,3830.92,362.63,3831.05,362.45,,,,,44.0,674.000,835.555,189.574,4.41,-7.305,0.246,16.094,0.246
Auto_1666,4414.78,2327.26,4415.01,2327.28,,,,,55.0,674.000,817.702,188.866,4.33,-7.281,0.251,16.118,0.251
Auto_1667,5.35,1310.81,5.34,1310.83,,,,,92.0,673.000,798.298,188.852,4.23,-7.255,0.257,16.144,0.257
Auto_1668,86.32,604.71,86.30,604.64,,,,,79.0,673.000,1019.744,188.996,5.40,-7.521,0.201,15.878,0.201
Auto_1669,3734.09,2558.73,3734.19,2558.69,,,,,58.0,673.000,909.800,187.907,4.84,-7.397,0.224,16.002,0.224
Auto_1670,4655.28,2815.56,4655.43,2815.50,,,,,51.0,673.000,828.535,189.060,4.38,-7.296,0.248,16.103,0.248
Auto_1671,1253.12,2962.72,1253.13,2962.73,,,,,76.0,673.000,1017.987,187.655,5.42,-7.519,0.200,15.880,0.200
Auto_1672,5583.34,4157.75,5583.42,4157.76,,,,,57.0,671.000,796.549,188.366,4.23,-7.253,0.257,16.146,0.257
Auto_1673,3129.99,1352.72,3130.25,1352.61,,,,,57.0,669.000,835.962,187.925,4.45,-7.305,0.244,16.094,0.244
Auto_1674,3820.03,4171.17,3820.16,4171.26,,,,,64.0,668.000,893.936,189.659,4.71,-7.378,0.230,16.021,0.230
Auto_1675,5196.97,1831.37,5196.99,1831.39,,,,,52.0,666.000,736.144,189.045,3.89,-7.167,0.279,16.232,0.279
Auto_1676,3913.59,2709.33,3913.66,2709.44,,,,,63.0,665.000,898.048,187.747,4.78,-7.383,0.227,16.016,0.227
Auto_1677,294.79,1043.60,294.87,1043.49,,,,,62.0,664.000,849.702,188.172,4.52,-7.323,0.240,16.076,0.240
Auto_1678,327.35,419.92,327.40,419.84,,,,,69.0,663.000,976.179,187.855,5.20,-7.474,0.209,15.925,0.209
Auto_1679,682.31,3318.76,682.27,3318.76,,,,,83.0,662.000,841.143,187.534,4.49,-7.312,0.242,16.087,0.242
Auto_1680,1931.06,409.13,1931.08,409.07,,,,,61.0,661.000,878.309,188.177,4.67,-7.359,0.233,16.040,0.233
Auto_1681,2231.75,213.59,2231.74,213.47,,,,,69.0,660.000,854.957,187.909,4.55,-7.330,0.239,16.069,0.239
Auto_1682,2439.66,1882.75,2439.71,1882.76,,,,,59.0,659.000,903.183,188.255,4.80,-7.389,0.226,16.010,0.226
Auto_1683,2377.42,46.68,2377.37,46.58,,,,,57.0,659.000,817.400,187.708,4.35,-7.281,0.249,16.118,0.249
Auto_1684,575.14,3204.14,575.12,3204.15,,,,,95.0,659.000,946.243,187.818,5.04,-7.440,0.215,15.959,0.215
Auto_1685,1605.77,1919.06,1605.81,1919.06,,,,,66.0,656.000,968.082,187.375,5.17,-7.465,0.210,15.934,0.210
Auto_1686,4601.32,3870.47,4601.44,3870.47,,,,,57.0,656.000,838.245,188.844,4.44,-7.308,0.245,16.091,0.245
Auto_1687,653.03,3112.61,653.03,3112.60,,,,,82.0,656.000,830.742,187.492,4.43,-7.299,0.245,16.100,0.245
Auto_1688,2111.11,2241.19,2111.17,2241.21,,,,,70.0,655.000,961.101,187.023,5.14,-7.457,0.211,15.942,0.211
Auto_1689,1347.16,3912.64,1347.21,3912.64,,,,,82.0,654.000,876.468,187.423,4.68,-7.357,0.232,16.042,0.232
Auto_1690,4775.05,230.06,4775.01,230.02,,,,,50.0,652.000,650.111,188.516,3.45,-7.032,0.315,16.367,0.315
Auto_1691,6013.42,1852.04,6013.66,1852.01,,,,,55.0,650.000,614.673,188.596,3.26,-6.972,0.333,16.427,0.333
Auto_1692,4019.44,770.74,4019.47,770.71,,,,,51.0,649.000,714.360,188.814,3.78,-7.135,0.287,16.264,0.287
Auto_1693,4795.59,2877.11,4795.72,2877.20,,,,,52.0,649.000,770.249,188.547,4.09,-7.217,0.266,16.182,0.266
Auto_1694,250.29,314.97,250.29,314.99,,,,,81.0,649.000,858.332,188.064,4.56,-7.334,0.238,16.065,0.238
Auto_1695,1315.20,428.88,1315.16,429.01,,,,,50.0,647.000,1127.565,189.390,5.95,-7.630,0.182,15.769,0.182
Auto_1696,1418.25,1476.84,1418.27,1476.83,,,,,73.0,646.000,1001.640,187.562,5.34,-7.502,0.203,15.897,0.203
Auto_1697,615.48,1186.07,615.42,1186.11,,,,,70.0,646.000,839.065,187.339,4.48,-7.309,0.242,16.090,0.242
Auto_1698,527.92,1849.89,527.94,1849.90,,,,,76.0,646.000,889.854,188.631,4.72,-7.373,0.230,16.026,0.230
Auto_1699,3388.55,837.92,3388.69,837.91,,,,,49.0,643.000,799.076,188.360,4.24,-7.256,0.256,16.143,0.256
Auto_1700,1216.23,3921.79,1216.24,3921.78,,,,,86.0,643.000,880.221,187.691,4.69,-7.361,0.232,16.038,0.232
Auto_1701,3643.50,4074.60,3643.55,4074.63,,,,,65.0,642.000,885.631,187.712,4.72,-7.368,0.230,16.031,0.230
Auto_1702,2114.55,1205.73,2114.57,1205.71,,,,,71.0,642.000,956.512,188.429,5.08,-7.452,0.214,15.947,0.214
Auto_1703,2115.71,1932.36,2115.89,1932.30,,,,,52.0,640.000,899.813,187.830,4.79,-7.385,0.227,16.014,0.227
Auto_1704,5710.55,1191.72,5710.65,1191.65,,,,,60.0,639.000,699.192,189.649,3.69,-7.111,0.294,16.288,0.294
Auto_1705,4393.62,1142.16,4393.66,1142.20,,,,,53.0,639.000,665.129,188.372,3.53,-7.057,0.307,16.342,0.307
Auto_1706,3723.01,4031.55,3723.10,4031.54,,,,,57.0,639.000,792.847,187.865,4.22,-7.248,0.257,16.151,0.257
Auto_1707,5.69,2009.91,5.70,2009.72,,,,,67.0,638.000,911.034,190.524,4.78,-7.399,0.227,16.000,0.227
Auto_1708,2502.73,2155.36,2502.84,2155.26,,,,,50.0,637.000,943.332,186.903,5.05,-7.437,0.215,15.962,0.215
Auto_1709,6183.12,3624.97,6183.22,3624.97,,,,,48.0,635.000,586.777,188.256,3.12,-6.921,0.348,16.478,0.348
Auto_1710,3466.93,3508.26,3467.00,3508.28,,,,,59.0,635.000,851.347,188.138,4.53,-7.325,0.240,16.074,0.240
Auto_1711,2343.69,3991.49,2343.69,3991.50,,,,,72.0,633.000,832.895,187.248,4.45,-7.301,0.244,16.098,0.244
Auto_1712,3024.40,171.12,3024.45,171.03,,,,,52.0,632.000,760.083,187.854,4.05,-7.202,0.268,16.197,0.268
Auto_1713,5935.44,3162.81,5935.57,3162.81,,,,,53.0,631.000,629.035,188.889,3.33,-6.997,0.326,16.402,0.326
Auto_1714,2470.41,1870.29,2470.58,1870.24,,,,,53.0,629.000,899.042,187.558,4.79,-7.384,0.226,16.015,0.226
Auto_1715,1795.99,3700.39,1795.99,3700.40,,,,,69.0,628.000,899.784,186.662,4.82,-7.385,0.225,16.014,0.225
Auto_1716,332.65,66.66,332.57,66.60,,,,,91.0,628.000,1057.657,187.943,5.63,-7.561,0.193,15.838,0.193
Auto_1717,3011.96,2402.57,3012.05,2402.59,,,,,52.0,628.000,859.564,187.263,4.59,-7.336,0.237,16.063,0.237
Auto_1718,381.24,1414.52,381.37,1414.51,,,,,62.0,626.000,913.283,187.884,4.86,-7.402,0.223,15.997,0.223
Auto_1719,2486.50,570.62,2486.55,570.59,,,,,48.0,626.000,816.870,187.711,4.35,-7.280,0.249,16.119,0.249
Auto_1720,6124.32,3359.44,6124.48,3359.43,,,,,53.0,625.000,647.191,188.742,3.43,-7.028,0.317,16.371,0.317
Auto_1721,766.06,3196.36,766.01,3196.36,,,,,68.0,625.000,882.619,187.917,4.70,-7.364,0.231,16.035,0.231
Auto_1722,1536.57,2699.07,1536.54,2699.07,,,,,76.0,624.000,903.291,187.421,4.82,-7.390,0.225,16.009,0.225
Auto_1723,2290.89,2962.98,2290.95,2962.98,,,,,72.0,624.000,920.871,187.180,4.92,-7.410,0.221,15.989,0.221
Auto_1724,906.19,3037.68,906.24,3037.68,,,,,63.0,623.000,933.801,187.598,4.98,-7.426,0.218,15.973,0.218
Auto_1725,6159.29,934.40,6159.55,934.33,,,,,49.0,622.000,634.006,189.713,3.34,-7.005,0.325,16.394,0.325
Auto_1726,795.83,3020.86,795.86,3020.86,,,,,77.0,621.000,878.974,187.113,4.70,-7.360,0.231,16.039,0.231
Auto_1727,1607.71,733.76,1607.73,733.81,,,,,65.0,620.000,855.201,188.929,4.53,-7.330,0.240,16.069,0.240
Auto_1728,1960.68,1497.40,1960.79,1497.34,,,,,58.0,619.000,839.622,187.447,4.48,-7.310,0.242,16.089,0.242
Auto_1729,5649.17,3106.60,5649.12,3106.58,,,,,50.0,619.000,637.807,188.433,3.38,-7.012,0.321,16.387,0.321
Auto_1730,1620.16,1343.02,1620.16,1343.01,,,,,73.0,619.000,819.070,187.745,4.36,-7.283,0.249,16.116,0.249
Auto_1731,3099.91,3676.26,3099.97,3676.28,,,,,74.0,618.000,874.263,186.719,4.68,-7.354,0.232,16.045,0.232
Auto_1732,6085.06,3183.01,6085.25,3183.04,,,,,52.0,617.000,785.987,188.794,4.16,-7.239,0.261,16.160,0.261
Auto_1733,201.84,4076.66,201.84,4076.67,,,,,69.0,616.000,982.124,187.573,5.24,-7.480,0.207,15.919,0.207
Auto_1734,1345.23,994.72,1345.21,994.72,,,,,67.0,614.000,893.176,186.731,4.78,-7.377,0.227,16.022,0.227
Auto_1735,2461.68,1177.90,2461.84,1177.89,,,,,63.0,612.000,894.223,187.749,4.76,-7.379,0.228,16.020,0.228
Auto_1736,5104.34,1468.14,5104.68,1467.97,,,,,53.0,611.000,632.462,188.670,3.35,-7.003,0.324,16.396,0.324
Auto_1737,1290.35,91.01,1290.35,91.03,,,,,67.0,609.000,904.137,187.732,4.82,-7.391,0.225,16.008,0.225
Auto_1738,4478.14,3387.45,4478.32,3387.50,,,,,59.0,608.000,799.247,188.173,4.25,-7.257,0.256,16.142,0.256
Auto_1739,2760.27,1628.91,2760.41,1628.85,,,,,63.0,607.000,1011.054,187.507,5.39,-7.512,0.201,15.887,0.201
Auto_1741,3797.94,3603.59,3798.03,3603.69,,,,,56.0,602.000,751.499,187.484,4.01,-7.190,0.271,16.209,0.271
Auto_1742,1868.70,629.56,1868.67,629.55,,,,,57.0,602.000,823.999,187.003,4.41,-7.290,0.246,16.109,0.246
Auto_1743,3313.55,3635.29,3313.53,3635.31,,,,,57.0,600.000,955.356,188.125,5.08,-7.450,0.214,15.949,0.214
Auto_1744,4712.14,2327.12,4712.20,2327.11,,,,,54.0,599.000,642.175,188.440,3.41,-7.019,0.319,16.380,0.319
Auto_1745,3502.82,2583.89,3502.84,2583.78,,,,,52.0,598.000,808.981,187.659,4.31,-7.270,0.252,16.129,0.252
Auto_1746,999.38,444.92,999.34,444.93,,,,,69.0,598.000,793.846,187.639,4.23,-7.249,0.257,16.150,0.257
Auto_1747,102.54,3760.12,102.42,3760.09,,,,,69.0,597.000,804.154,186.791,4.31,-7.263,0.252,16.136,0.252
Auto_1748,2745.03,1109.92,2745.14,1109.79,,,,,49.0,594.000,805.706,187.978,4.29,-7.265,0.253,16.134,0.253
Auto_1749,2111.36,1641.25,2111.43,1641.28,,,,,59.0,592.000,861.342,186.816,4.61,-7.338,0.235,16.061,0.235
Auto_1750,646.75,636.10,646.75,636.06,,,,,71.0,591.000,783.715,188.218,4.16,-7.235,0.261,16.164,0.261
Auto_1751,6134.62,3897.31,6134.74,3897.32,,,,,45.0,589.000,631.315,188.847,3.34,-7.001,0.325,16.398,0.325
Auto_1752,1555.87,2404.37,1555.86,2404.36,,,,,71.0,589.000,770.197,187.725,4.10,-7.217,0.265,16.182,0.265
Auto_1753,2072.86,2206.08,2072.85,2206.08,,,,,68.0,588.000,865.211,187.638,4.61,-7.343,0.235,16.056,0.235
Auto_1754,966.33,229.36,966.37,229.37,,,,,63.0,585.000,884.986,187.454,4.72,-7.367,0.230,16.032,0.230
Auto_1755,2022.88,1258.33,2022.98,1258.29,,,,,53.0,584.000,799.099,188.111,4.25,-7.257,0.256,16.142,0.256
Auto_1757,358.13,2567.74,358.11,2567.74,,,,,67.0,583.000,781.406,188.284,4.15,-7.232,0.262,16.167,0.262
Auto_1758,753.49,3027.82,753.62,3027.80,,,,,57.0,583.000,938.057,188.576,4.97,-7.431,0.218,15.968,0.218
Auto_1759,2782.36,2872.21,2782.52,2872.25,,,,,52.0,582.000,942.913,187.463,5.03,-7.436,0.216,15.963,0.216
Auto_1760,3437.58,2837.22,3437.61,2837.30,,,,,49.0,582.000,725.894,187.557,3.87,-7.152,0.281,16.247,0.281
Auto_1761,5096.44,3826.36,5096.62,3826.41,,,,,46.0,582.000,649.045,188.827,3.44,-7.031,0.316,16.368,0.316
Auto_1762,1086.50,2858.78,1086.51,2858.80,,,,,66.0,581.000,764.883,187.603,4.08,-7.209,0.266,16.190,0.266
Auto_1763,912.11,43.77,912.12,43.71,,,,,57.0,580.000,792.876,187.471,4.23,-7.248,0.257,16.151,0.257
Auto_1764,94.37,578.28,94.36,578.19,,,,,58.0,573.000,923.887,187.705,4.92,-7.414,0.221,15.985,0.221
Auto_1765,2063.98,2824.47,2064.02,2824.50,,,,,63.0,573.000,788.443,187.709,4.20,-7.242,0.258,16.157,0.258
Auto_1766,530.60,4139.41,530.47,4139.49,,,,,76.0,573.000,867.015,188.179,4.61,-7.345,0.236,16.054,0.236
Auto_1767,2681.96,1627.60,2682.01,1627.58,,,,,54.0,571.000,858.538,187.223,4.59,-7.334,0.237,16.065,0.237
Auto_1768,2904.40,4100.32,2904.47,4100.35,,,,,66.0,570.000,775.854,187.054,4.15,-7.224,0.262,16.175,0.262
Auto_1769,1922.38,1262.66,1922.40,1262.69,,,,,64.0,567.000,794.808,187.877,4.23,-7.251,0.257,16.148,0.257
Auto_1770,1883.39,3646.55,1883.38,3646.51,,,,,67.0,567.000,872.271,187.512,4.65,-7.352,0.233,16.047,0.233
Auto_1771,3280.40,3836.38,3280.44,3836.39,,,,,63.0,566.000,797.565,188.238,4.24,-7.254,0.256,16.145,0.256
Auto_1773,1967.09,709.01,1967.17,709.00,,,,,53.0,563.000,737.771,188.519,3.91,-7.170,0.277,16.229,0.277
Auto_1774,2734.09,538.71,2734.07,538.70,,,,,48.0,561.000,654.424,187.825,3.48,-7.040,0.312,16.359,0.312
Auto_1775,3241.91,3563.78,3241.85,3563.77,,,,,57.0,558.000,873.446,186.974,4.67,-7.353,0.232,16.046,0.232
Auto_1776,3516.84,3476.21,3516.90,3476.25,,,,,57.0,557.000,685.463,187.215,3.66,-7.090,0.297,16.309,0.297
Auto_1777,1190.41,1786.69,1190.51,1786.68,,,,,61.0,556.000,741.766,187.553,3.95,-7.176,0.275,16.223,0.275
Auto_1778,1953.90,3413.88,1953.96,3413.88,,,,,58.0,554.000,766.081,186.949,4.10,-7.211,0.265,16.188,0.265
Auto_1779,412.32,2082.20,412.33,2082.21,,,,,70.0,554.000,686.355,187.053,3.67,-7.091,0.296,16.308,0.296
Auto_1780,2792.97,470.41,2793.00,470.44,,,,,54.0,553.000,779.165,189.236,4.12,-7.229,0.264,16.170,0.264
Auto_1781,3603.96,3937.44,3604.06,3937.51,,,,,53.0,553.000,770.417,187.067,4.12,-7.217,0.264,16.182,0.264
Auto_1782,749.84,2022.22,749.89,2022.26,,,,,62.0,552.000,815.848,187.826,4.34,-7.279,0.250,16.120,0.250
Auto_1783,228.06,2622.34,228.04,2622.33,,,,,69.0,551.000,779.615,186.725,4.18,-7.230,0.260,16.169,0.260
Auto_1784,2646.08,1167.47,2646.35,1167.38,,,,,47.0,549.000,704.913,187.620,3.76,-7.120,0.289,16.279,0.289
Auto_1785,4774.90,3405.14,4775.03,3405.19,,,,,47.0,549.000,572.578,187.605,3.05,-6.895,0.356,16.504,0.356
Auto_1786,41.75,3346.95,41.75,3346.99,,,,,67.0,544.000,824.659,187.965,4.39,-7.291,0.247,16.108,0.247
Auto_1787,1986.32,2015.73,1986.40,2015.72,,,,,58.0,543.000,794.706,186.952,4.25,-7.251,0.255,16.148,0.255
Auto_1788,44.06,1061.67,44.05,1061.67,,,,,72.0,542.000,781.336,188.633,4.14,-7.232,0.262,16.167,0.262
Auto_1789,3602.32,1461.20,3602.43,1461.23,,,,,48.0,542.000,747.566,187.839,3.98,-7.184,0.273,16.215,0.273
Auto_1790,1227.52,549.31,1227.53,549.33,,,,,53.0,540.000,767.306,187.237,4.10,-7.212,0.265,16.187,0.265
Auto_1791,5524.59,3642.38,5524.66,3642.48,,,,,47.0,539.000,570.152,188.600,3.02,-6.890,0.359,16.509,0.359
Auto_1792,2747.55,373.44,2747.48,373.43,,,,,46.0,532.000,786.007,188.350,4.17,-7.239,0.260,16.160,0.260
Auto_1793,4702.98,3059.62,4702.99,3059.68,,,,,45.0,531.000,668.180,187.989,3.55,-7.062,0.305,16.337,0.305
Auto_1794,1848.16,1614.02,1848.18,1614.00,,,,,58.0,529.000,766.073,187.424,4.09,-7.211,0.266,16.188,0.266
Auto_1795,1270.54,2949.18,1270.56,2949.24,,,,,63.0,526.000,873.425,187.443,4.66,-7.353,0.233,16.046,0.233
Auto_1796,1639.30,4099.69,1639.35,4099.68,,,,,67.0,526.000,712.616,186.852,3.81,-7.132,0.285,16.267,0.285
Auto_1797,1346.95,1650.34,1346.99,1650.30,,,,,54.0,523.000,738.655,187.077,3.95,-7.171,0.275,16.228,0.275
Auto_1798,214.65,3199.38,214.61,3199.39,,,,,56.0,520.000,688.159,186.966,3.68,-7.094,0.295,16.305,0.295
Auto_1799,3968.51,3993.49,3968.60,3993.48,,,,,54.0,520.000,670.445,188.298,3.56,-7.066,0.305,16.333,0.305
Auto_1800,381.58,3214.69,381.63,3214.75,,,,,63.0,520.000,655.194,187.508,3.49,-7.041,0.311,16.358,0.311
Auto_1801,971.20,2663.14,971.32,2663.19,,,,,65.0,519.000,861.082,188.139,4.58,-7.338,0.237,16.061,0.237
Auto_1802,735.77,3432.02,735.77,3432.04,,,,,72.0,517.000,744.537,186.668,3.99,-7.180,0.272,16.219,0.272
Auto_1803,558.87,205.22,558.94,205.18,,,,,63.0,513.000,702.350,187.258,3.75,-7.116,0.289,16.283,0.289
Auto_1804,4474.26,4045.57,4474.47,4045.58,,,,,50.0,511.000,693.909,188.702,3.68,-7.103,0.295,16.296,0.295
Auto_1805,2577.84,955.16,2577.91,955.02,,,,,43.0,510.000,661.924,187.423,3.53,-7.052,0.307,16.347,0.307
Auto_1806,4777.03,3878.08,4777.15,3877.96,,,,,51.0,509.000,627.535,188.047,3.34,-6.994,0.325,16.405,0.325
Auto_1807,2996.10,3665.36,2996.15,3665.47,,,,,49.0,508.000,696.781,187.561,3.71,-7.108,0.292,16.291,0.292
Auto_1809,1631.55,1881.96,1631.53,1881.93,,,,,66.0,507.000,803.156,187.325,4.29,-7.262,0.253,16.137,0.253
Auto_1810,540.55,3872.47,540.46,3872.54,,,,,69.0,504.000,805.117,186.974,4.31,-7.265,0.252,16.134,0.252
Auto_1811,400.30,4037.39,400.27,4037.45,,,,,60.0,499.000,787.009,187.008,4.21,-7.240,0.258,16.159,0.258
Auto_1812,921.98,1157.04,921.98,1157.03,,,,,57.0,497.000,799.690,187.365,4.27,-7.257,0.254,16.142,0.254
Auto_1814,1789.61,3385.75,1789.67,3385.76,,,,,58.0,496.000,726.716,187.073,3.88,-7.153,0.279,16.246,0.279
Auto_1815,1636.06,3822.24,1636.03,3822.28,,,,,60.0,496.000,750.895,187.173,4.01,-7.189,0.271,16.210,0.271
Auto_1816,3241.30,3099.15,3241.23,3099.16,,,,,45.0,494.000,635.089,187.601,3.39,-7.007,0.321,16.392,0.321
Auto_1817,3170.21,3646.22,3170.33,3646.29,,,,,60.0,494.000,654.257,187.148,3.50,-7.039,0.311,16.360,0.311
Auto_1818,859.54,1262.19,859.59,1262.18,,,,,56.0,491.000,735.847,188.320,3.91,-7.167,0.278,16.232,0.278
Auto_1819,2863.13,1941.06,2863.26,1941.08,,,,,50.0,491.000,716.263,187.404,3.82,-7.138,0.284,16.261,0.284
Auto_1820,3441.07,3494.10,3441.17,3494.13,,,,,51.0,491.000,646.687,186.745,3.46,-7.027,0.314,16.372,0.314
Auto_1821,729.27,1212.47,729.38,1212.45,,,,,59.0,490.000,668.087,187.311,3.57,-7.062,0.304,16.337,0.304
Auto_1822,134.52,985.05,134.55,985.08,,,,,64.0,490.000,685.625,187.535,3.66,-7.090,0.297,16.309,0.297
Auto_1823,2234.30,3939.31,2234.31,3939.34,,,,,62.0,489.000,772.158,186.774,4.13,-7.219,0.263,16.180,0.263
Auto_1824,99.39,433.60,99.44,433.59,,,,,58.0,489.000,788.664,187.663,4.20,-7.242,0.258,16.157,0.258
Auto_1825,3037.17,1932.66,3037.37,1932.62,,,,,50.0,489.000,711.900,187.732,3.79,-7.131,0.286,16.268,0.286
Auto_1826,3251.86,3312.79,3251.90,3312.80,,,,,47.0,488.000,704.958,187.068,3.77,-7.120,0.288,16.279,0.288
Auto_1827,1763.93,4034.07,1763.93,4034.09,,,,,62.0,487.000,752.897,186.849,4.03,-7.192,0.269,16.207,0.269
Auto_1828,1285.07,3328.98,1285.08,3328.97,,,,,64.0,484.000,658.883,187.224,3.52,-7.047,0.309,16.352,0.309
Auto_1829,1020.61,643.15,1020.60,643.15,,,,,56.0,483.000,834.488,188.076,4.44,-7.304,0.245,16.095,0.245
Auto_1830,2079.43,809.78,2079.57,809.66,,,,,51.0,483.000,649.779,186.992,3.47,-7.032,0.312,16.367,0.312
Auto_1831,634.24,3047.34,634.22,3047.33,,,,,60.0,480.000,763.265,187.314,4.07,-7.207,0.266,16.192,0.266
Auto_1832,948.51,1014.62,948.32,1014.67,,,,,45.0,478.000,693.973,187.109,3.71,-7.103,0.293,16.296,0.293
Auto_1833,487.51,1899.96,487.52,1899.97,,,,,56.0,472.000,720.776,187.842,3.84,-7.145,0.283,16.254,0.283
Auto_1834,2020.10,3356.19,2020.10,3356.19,,,,,56.0,471.000,710.775,187.274,3.80,-7.129,0.286,16.270,0.286
Auto_1835,2495.95,3701.47,2496.01,3701.45,,,,,50.0,467.000,741.206,187.333,3.96,-7.175,0.274,16.224,0.274
Auto_1836,3708.31,4092.20,3708.43,4092.26,,,,,55.0,466.000,640.618,187.662,3.41,-7.016,0.318,16.383,0.318
Auto_1837,1321.68,2030.57,1321.63,2030.58,,,,,53.0,464.000,677.269,187.509,3.61,-7.077,0.301,16.322,0.301
Auto_1838,587.37,1865.19,587.42,1865.22,,,,,56.0,463.000,604.507,187.612,3.22,-6.954,0.337,16.445,0.337
Auto_1839,860.31,2597.22,860.29,2597.21,,,,,50.0,462.000,699.549,187.397,3.73,-7.112,0.291,16.287,0.291
Auto_1840,2635.73,3267.73,2635.74,3267.73,,,,,48.0,461.000,785.246,186.565,4.21,-7.238,0.258,16.161,0.258
Auto_1841,1206.32,1968.61,1206.29,1968.61,,,,,44.0,461.000,671.561,188.088,3.57,-7.068,0.304,16.331,0.304
Auto_1842,1924.34,2166.84,1924.41,2166.83,,,,,48.0,461.000,616.977,186.328,3.31,-6.976,0.328,16.423,0.328
Auto_1843,858.78,3254.04,858.79,3254.04,,,,,62.0,459.000,578.073,186.643,3.10,-6.905,0.351,16.494,0.351
Auto_1844,1971.51,843.39,1971.58,843.31,,,,,49.0,456.000,614.385,187.447,3.28,-6.971,0.331,16.428,0.331
Auto_1845,1064.94,2666.73,1064.93,2666.72,,,,,55.0,455.000,594.024,187.319,3.17,-6.935,0.342,16.464,0.342
Auto_1846,2557.37,3779.06,2557.43,3779.05,,,,,57.0,453.000,653.804,186.542,3.50,-7.039,0.310,16.360,0.310
Auto_1847,2945.83,1544.35,2945.80,1544.44,,,,,41.0,453.000,648.576,187.549,3.46,-7.030,0.314,16.369,0.314
Auto_1848,695.08,955.80,695.10,955.79,,,,,53.0,452.000,709.479,187.073,3.79,-7.127,0.286,16.272,0.286
Auto_1849,1866.37,2689.30,1866.41,2689.29,,,,,50.0,451.000,765.036,187.221,4.09,-7.209,0.266,16.190,0.266
Auto_1850,2086.76,3112.15,2086.87,3112.17,,,,,48.0,449.000,674.472,186.535,3.62,-7.072,0.300,16.327,0.300
Auto_1852,2011.26,1421.50,2011.22,1421.48,,,,,51.0,448.000,602.212,186.994,3.22,-6.949,0.337,16.450,0.337
Auto_1853,4069.59,4106.98,4069.68,4107.02,,,,,41.0,448.000,598.387,187.535,3.19,-6.942,0.340,16.457,0.340
